z_daughter,a_daughter,element_daughter,z_parent,z_parent,element_parent,daughter_level_idx,cumulative_thermal_fy,unc_ct,cumulative_fast_fy,unc_cf,cumulative_14mev_fy,unc_c14,Extraction_date
29,69,Cu,92,235,U,0,0.0000000095089,0.0000000014263,0.000000014487,0.000000002173,0.000015083,0.0000023517,2024-08-21
29,70,Cu,92,235,U,0,0.0000000034918,0.00000000095942,0.00000001155,0.0000000026996,0.0000060397,0.0000015536,2024-08-21
29,70,Cu,92,235,U,1,0.0000000061316,0.0000000017103,0.000000020179,0.000000004416,0.00001101,0.000002613,2024-08-21
29,70,Cu,92,235,U,3,0.000000027719,0.0000000042216,0.000000030598,0.0000000053499,0.0000028851,0.0000009039,2024-08-21
29,71,Cu,92,235,U,0,0.00000010388,0.000000015609,0.00000015863,0.000000023932,0.000016254,0.0000038137,2024-08-21
29,72,Cu,92,235,U,0,0.00000026531,0.00000004129,0.00000038525,0.000000062337,0.0000071763,0.0000021365,2024-08-21
29,73,Cu,92,235,U,0,0.00000055099,0.00000011978,0.00000075021,0.00000015918,0.0000081358,0.0000027507,2024-08-21
29,74,Cu,92,235,U,0,0.00000077685,0.00000023205,0.00000081929,0.00000027432,0.0000031695,0.0000012617,2024-08-21
29,75,Cu,92,235,U,0,0.00000086314,0.00000028846,0.00000071733,0.00000027967,0.0000016005,0.00000066402,2024-08-21
29,76,Cu,92,235,U,0,0.00000054903,0.00000022329,0.00000015434,0.000000064049,0.00000017431,0.000000071936,2024-08-21
29,76,Cu,92,235,U,1,0.00000054903,0.00000022329,0.00000015434,0.000000064049,0.00000017431,0.000000071936,2024-08-21
29,77,Cu,92,235,U,0,0.00000040293,0.00000014828,0.00000009117,0.000000038638,0.00000010252,0.000000038997,2024-08-21
29,78,Cu,92,235,U,0,0.000000082941,0.00000002934,0.000000012676,0.0000000052993,0.000000013208,0.0000000055847,2024-08-21
29,79,Cu,92,235,U,0,0.000000013638,0.0000000047002,0.0000000011339,0.00000000048141,0.0000000023477,0.00000000096872,2024-08-21
29,80,Cu,92,235,U,0,0.00000000095252,0.00000000030141,0.000000000040232,0.000000000017602,0.00000000013494,0.000000000055297,2024-08-21
30,66,Zn,92,235,U,0,0.00000000016368,0.000000000024552,0.00000000023151,0.000000000034727,0.0000031952,0.00000056232,2024-08-21
30,67,Zn,92,235,U,0,0.00000000067057,0.00000000010059,0.0000000009729,0.00000000014593,0.0000065004,0.00000091,2024-08-21
30,68,Zn,92,235,U,0,0.0000000026274,0.00000000039,0.0000000038811,0.00000000057975,0.000011737,0.0000017605,2024-08-21
30,69,Zn,92,235,U,0,0.000000009517,0.0000000014276,0.000000014528,0.0000000021791,0.000019692,0.0000029541,2024-08-21
30,69,Zn,92,235,U,1,0.0000000000066291,0.000000000002836,0.000000000033942,0.000000000014372,0.0000040955,0.0000012484,2024-08-21
30,70,Zn,92,235,U,0,0.000000033173,0.0000000049755,0.000000051872,0.0000000077805,0.000030504,0.0000045787,2024-08-21
30,71,Zn,92,235,U,0,0.00000010487,0.000000015748,0.00000016141,0.000000024305,0.000018837,0.0000039072,2024-08-21
30,71,Zn,92,235,U,1,0.0000000042784,0.0000000016843,0.000000013804,0.0000000051957,0.000020558,0.0000040848,2024-08-21
30,72,Zn,92,235,U,0,0.00000033965,0.000000050948,0.00000055863,0.000000083795,0.000044687,0.000003615,2024-08-21
30,73,Zn,92,235,U,0,0.00000082313,0.00000015614,0.0000012923,0.00000020105,0.000036345,0.0000054869,2024-08-21
30,73,Zn,92,235,U,-2,0.00000022852,0.000000058508,0.00000046342,0.000000095558,0.000025362,0.0000048188,2024-08-21
30,73,Zn,92,235,U,1,0.00000033779,0.000000090456,0.00000070932,0.00000014636,0.000042623,0.0000077746,2024-08-21
30,74,Zn,92,235,U,0,0.0000032716,0.00000050419,0.0000043438,0.00000066076,0.000076092,0.000016727,2024-08-21
30,75,Zn,92,235,U,0,0.0000068122,0.00000070653,0.0000086195,0.0000014511,0.000044991,0.000014816,2024-08-21
30,76,Zn,92,235,U,0,0.000031346,0.0000057051,0.00001383,0.0000031608,0.000037421,0.000013695,2024-08-21
30,77,Zn,92,235,U,0,0.000024629,0.0000048207,0.000011182,0.0000037284,0.000012842,0.0000045398,2024-08-21
30,77,Zn,92,235,U,2,0.0000034404,0.00000094357,0.0000013845,0.00000053931,0.0000010188,0.00000038256,2024-08-21
30,78,Zn,92,235,U,0,0.000024493,0.0000067541,0.0000074968,0.0000029787,0.0000070587,0.0000029569,2024-08-21
30,79,Zn,92,235,U,0,0.000010297,0.0000033756,0.0000022493,0.0000009489,0.0000016254,0.00000066957,2024-08-21
30,80,Zn,92,235,U,0,0.0000035865,0.0000011198,0.00000041192,0.00000018011,0.00000041774,0.0000001711,2024-08-21
30,81,Zn,92,235,U,0,0.00000033417,0.00000011361,0.0000000381,0.000000015977,0.000000039133,0.000000016403,2024-08-21
30,82,Zn,92,235,U,0,0.000000026192,0.0000000091421,0.0000000022541,0.00000000091548,0.0000000048684,0.0000000019784,2024-08-21
30,83,Zn,92,235,U,0,0.0000000008719,0.00000000030834,0.000000000043937,0.000000000015352,0.00000000023838,0.000000000089629,2024-08-21
31,69,Ga,92,235,U,0,0.000000009517,0.0000000014276,0.000000014528,0.0000000021791,0.000019977,0.0000029966,2024-08-21
31,71,Ga,92,235,U,0,0.00000010916,0.000000016374,0.0000001753,0.000000026294,0.000045625,0.000006843,2024-08-21
31,72,Ga,92,235,U,0,0.00000034014,0.000000051015,0.00000056132,0.000000084195,0.000055741,0.0000042374,2024-08-21
31,72,Ga,92,235,U,-2,0.000000011367,0.0000000024728,0.000000018855,0.0000000041026,0.0000021324,0.00000031981,2024-08-21
31,73,Ga,92,235,U,0,0.0000010044,0.00000018775,0.0000017033,0.00000025545,0.0001105,0.000011065,2024-08-21
31,74,Ga,92,235,U,0,0.0000025888,0.00000040946,0.0000037612,0.0000005819,0.00013206,0.000020998,2024-08-21
31,74,Ga,92,235,U,2,0.0000033488,0.00000051576,0.0000046314,0.00000070043,0.00011894,0.000019993,2024-08-21
31,75,Ga,92,235,U,0,0.000008241,0.00000083237,0.00001322,0.0000020096,0.0002311,0.00003639,2024-08-21
31,76,Ga,92,235,U,0,0.000046022,0.0000078286,0.000032632,0.0000050689,0.00021647,0.000043113,2024-08-21
31,77,Ga,92,235,U,0,0.000073021,0.0000062326,0.000069665,0.000011413,0.0002544,0.000048007,2024-08-21
31,78,Ga,92,235,U,0,0.00012625,0.000010367,0.00010531,0.000021784,0.00016056,0.000054584,2024-08-21
31,79,Ga,92,235,U,0,0.00021622,0.000031194,0.00012615,0.000037398,0.00014601,0.000054094,2024-08-21
31,80,Ga,92,235,U,0,0.00018801,0.000033725,0.000074207,0.000029532,0.000049323,0.000019657,2024-08-21
31,81,Ga,92,235,U,0,0.000076249,0.000020332,0.000033569,0.000013762,0.000020169,0.0000083938,2024-08-21
31,82,Ga,92,235,U,0,0.000014575,0.0000048234,0.0000069822,0.0000028268,0.0000033957,0.0000013773,2024-08-21
31,83,Ga,92,235,U,0,0.0000023919,0.00000083841,0.00000070862,0.00000024745,0.00000074546,0.00000028016,2024-08-21
31,84,Ga,92,235,U,0,0.00000016714,0.000000062274,0.000000041544,0.000000014595,0.000000050782,0.00000002247,2024-08-21
31,85,Ga,92,235,U,0,0.0000000080472,0.0000000030061,0.0000000011735,0.00000000042032,0.000000004677,0.0000000020814,2024-08-21
31,86,Ga,92,235,U,0,0.00000000018249,0.000000000066565,0.000000000018075,0.0000000000065138,0.00000000017253,0.000000000075931,2024-08-21
32,72,Ge,92,235,U,0,0.00000034014,0.000000051015,0.00000056132,0.000000084195,0.000056558,0.0000042984,2024-08-21
32,73,Ge,92,235,U,0,0.0000010044,0.00000018775,0.0000017034,0.00000025545,0.00011506,0.000011506,2024-08-21
32,73,Ge,92,235,U,2,0.00000098966,0.00000018508,0.0000016783,0.00000025177,0.00010943,0.000010966,2024-08-21
32,74,Ge,92,235,U,0,0.0000034279,0.00000052314,0.0000049242,0.00000073975,0.00018928,0.000028771,2024-08-21
32,75,Ge,92,235,U,0,0.0000082824,0.00000083653,0.000013341,0.0000020278,0.00029704,0.000045154,2024-08-21
